loss,accuracy,iou_score,val_loss,val_accuracy,val_iou_score
0.9484958052635193,0.925258994102478,0.2126103937625885,0.9337103366851807,0.919387698173523,0.23585785925388336
0.9266380071640015,0.9360432028770447,0.2772798538208008,0.9164877533912659,0.9534913301467896,0.2966715395450592
0.912829577922821,0.9475515484809875,0.3009604215621948,0.9025991559028625,0.959715723991394,0.32116058468818665
0.8978953957557678,0.9515713453292847,0.3659040629863739,0.9001380801200867,0.9556849598884583,0.3861750662326813
0.8823370337486267,0.9562485814094543,0.43560633063316345,0.8877503275871277,0.9500488638877869,0.410379022359848
0.8737338185310364,0.9615076780319214,0.4600668251514435,0.8777625560760498,0.9542620182037354,0.4419691264629364
0.8663011789321899,0.9643899202346802,0.4831453263759613,0.8930329084396362,0.9308627247810364,0.4021703600883484
0.8610300421714783,0.9660083651542664,0.49946531653404236,0.8716158866882324,0.9582450985908508,0.45633986592292786
0.8545705080032349,0.9679750800132751,0.5195761322975159,0.8689365983009338,0.9591755270957947,0.4646374583244324
0.84853196144104,0.9695780277252197,0.5411633849143982,0.8588374257087708,0.9622129201889038,0.5058184862136841
0.8415221571922302,0.9721994400024414,0.5653437972068787,0.8591760993003845,0.965072751045227,0.4964328110218048
0.8378900289535522,0.9730000495910645,0.5792924165725708,0.8567672967910767,0.9679602384567261,0.5153022408485413
0.8345561623573303,0.9741359949111938,0.5918191075325012,0.847243070602417,0.9709219932556152,0.5447402596473694
0.8314822316169739,0.974558413028717,0.6032935380935669,0.8406400680541992,0.9702041149139404,0.5654876828193665
0.8277057409286499,0.9753544926643372,0.6174759268760681,0.8531659245491028,0.9700035452842712,0.5293827056884766
0.8248703479766846,0.9766600131988525,0.6281587481498718,0.8390172719955444,0.9709885120391846,0.5764772891998291
0.822605550289154,0.9767748713493347,0.6358741521835327,0.8378883004188538,0.9729944467544556,0.578648030757904
0.8206443190574646,0.977409303188324,0.6440149545669556,0.8411433696746826,0.970628023147583,0.5673590302467346
0.8163229823112488,0.9789600372314453,0.659941554069519,0.8452402353286743,0.9691827297210693,0.5536019206047058
0.8150691390037537,0.979250431060791,0.6668365001678467,0.852992057800293,0.9687286019325256,0.5362730026245117
0.8132296800613403,0.9799448251724243,0.6750268936157227,0.8406068682670593,0.9731788635253906,0.5667336583137512
0.8131015300750732,0.9796950817108154,0.6761041879653931,0.8364369869232178,0.9722826480865479,0.5847872495651245
0.8107929229736328,0.9804220199584961,0.6853973269462585,0.8485763669013977,0.9681896567344666,0.5514063835144043
0.8093251585960388,0.9809867739677429,0.6907399892807007,0.8355163931846619,0.9731889367103577,0.5864630341529846
0.8084540963172913,0.9810972213745117,0.6948273181915283,0.8339880108833313,0.9742268323898315,0.5933998823165894
0.8064741492271423,0.9817149639129639,0.7016420364379883,0.8355874419212341,0.9724119305610657,0.5864450931549072
0.8034195303916931,0.9826821088790894,0.7136983275413513,0.8316789269447327,0.9746400713920593,0.6001741886138916
0.8033392429351807,0.9827190637588501,0.7145905494689941,0.8439187407493591,0.9731867909431458,0.560250461101532
0.8011170625686646,0.9836592078208923,0.724795401096344,0.8431683778762817,0.9724040627479553,0.5684529542922974
0.800862193107605,0.9834386110305786,0.7257586717605591,0.8386911153793335,0.9711682796478271,0.5800102353096008
0.8002622127532959,0.9837697148323059,0.7278066873550415,0.8325097560882568,0.9729233980178833,0.6022298336029053
0.7993195652961731,0.9840505719184875,0.73224937915802,0.8356549143791199,0.9692158102989197,0.5941340327262878
